borough,cd,schooldist,zipcode,address,bldgclass,landuse,numfloors,bldgdepth,yearbuilt,landmark,latitude,longitude
MN,110.0,3.0,10027.0,260 WEST 122 STREET,C,2.0,5.0,77.0,1910.0,,40.8078137,-73.9521696
MN,110.0,3.0,10027.0,2264 FREDRICK DOUGLASS BL,C,4.0,5.0,62.0,1910.0,,40.8077617,-73.9525237
MN,110.0,3.0,10027.0,WEST 121 STREET,Q,9.0,,0.0,0.0,,40.8069656,-73.9521052
MN,110.0,3.0,10027.0,239 WEST 120 STREET,B,1.0,4.0,59.25,1910.0,,40.8067132,-73.952286
MN,110.0,3.0,10026.0,279 WEST 118 STREET,C,2.0,5.0,75.0,1910.0,,40.8057037,-73.9537641
MN,110.0,3.0,10027.0,243 WEST 120 STREET,B,1.0,3.0,54.0,1910.0,,40.8067571,-73.9523871
MN,110.0,3.0,10026.0,153 WEST 119TH STREET,R,2.0,3.0,50.0,1920.0,,40.805038,-73.9502499
MN,111.0,4.0,10029.0,2131 1 AVENUE,S,4.0,4.0,49.0,1900.0,,40.7920773,-73.9386344
MN,111.0,4.0,10029.0,334 EAST 110 STREET,O,5.0,2.0,101.0,1920.0,,40.7923795,-73.9392409
MN,111.0,4.0,10029.0,327 EAST 109 STREET,C,2.0,4.0,50.0,1900.0,,40.7922315,-73.9396599
MN,111.0,4.0,10029.0,331 EAST 109 STREET,C,4.0,5.0,87.0,1910.0,,40.7921656,-73.9395011
MN,111.0,4.0,10029.0,320 EAST 110 STREET,E,6.0,2.0,101.0,1910.0,,40.7925802,-73.9397174
MN,111.0,4.0,10029.0,305 EAST 110 STREET,C,4.0,5.0,79.0,1910.0,,40.7931621,-73.9399119
MN,111.0,4.0,10029.0,2158 2 AVENUE,C,4.0,5.0,85.0,1910.0,,40.7935217,-73.9399116
MN,111.0,4.0,10029.0,2160 2 AVENUE,M,8.0,1.0,100.0,1900.0,,40.7935821,-73.9398682
MN,111.0,4.0,10029.0,2162 2 AVENUE,C,2.0,4.0,54.0,1900.0,,40.7937988,-73.9397596
MN,111.0,4.0,10029.0,2156 2 AVENUE,C,4.0,5.0,85.0,1910.0,,40.7934613,-73.9399586
MN,111.0,4.0,10029.0,240 EAST 110 STREET,C,2.0,3.0,46.0,1996.0,,40.7933166,-73.9414575
MN,111.0,4.0,10029.0,315 EAST 111 STREET,D,3.0,6.0,0.0,2009.0,,40.7936201,-73.9390591
MN,111.0,4.0,10029.0,307 EAST 110 STREET,C,4.0,5.0,79.0,1910.0,,40.7931292,-73.9398325
MN,111.0,4.0,10029.0,244 EAST 110 STREET,C,2.0,3.0,46.0,1996.0,,40.7932562,-73.9413167
MN,111.0,4.0,10029.0,2143 2 AVENUE,K,5.0,1.0,70.0,2008.0,,40.7934617,-73.940717
MN,111.0,4.0,10029.0,2147 2 AVENUE,D,4.0,9.0,100.0,2008.0,,40.7936017,-73.9406663
MN,111.0,4.0,10029.0,233 EAST 110 STREET,C,2.0,3.0,46.0,1996.0,,40.7937502,-73.9413198
MN,111.0,4.0,10029.0,2146 2 AVENUE,C,4.0,5.0,97.0,1900.0,,40.7931568,-73.9401791
MN,111.0,4.0,10029.0,211 EAST 111 STREET,C,2.0,3.0,46.0,1997.0,,40.7946753,-73.9415574
MN,111.0,4.0,10029.0,225 EAST 111 STREET,R,3.0,7.0,64.85,2008.0,,40.7944885,-73.9411133
MN,110.0,3.0,10026.0,123 WEST 118 STREET,C,2.0,3.5,56.0,1900.0,,40.8040387,-73.9498245
MN,110.0,3.0,10026.0,1987 ADAM C POWELL BLVD,C,4.0,5.0,86.0,1920.0,,40.805222,-73.9505568
MN,110.0,3.0,10027.0,267 WEST 121 STREET,C,2.0,3.0,52.0,1910.0,,40.8075421,-73.9522962
MN,110.0,3.0,10027.0,259 WEST 121 STREET,C,2.0,3.0,49.0,1910.0,,40.8074514,-73.9520832
MN,110.0,3.0,10027.0,238 WEST 122 STREET,C,2.0,5.0,85.0,1910.0,,40.8076242,-73.9517146
MN,110.0,3.0,10026.0,1985 ADAM C POWELL BLVD,C,4.0,4.0,86.0,1910.0,,40.8051589,-73.9506039
MN,110.0,3.0,10027.0,222 ST NICHOLAS AVENUE,C,4.0,5.0,62.0,1910.0,,40.8076383,-73.952596
MN,110.0,3.0,10027.0,236 WEST 122 STREET,C,2.0,5.0,85.0,1910.0,,40.8075775,-73.9516063
MN,110.0,3.0,10027.0,2262 8 AVENUE,V,11.0,,0.0,0.0,,40.8077041,-73.952567
MN,110.0,3.0,10027.0,265 WEST 121 STREET,C,2.0,4.0,48.0,2001.0,,40.8075201,-73.9522421
MN,110.0,3.0,10027.0,240 WEST 122 STREET,C,2.0,5.0,88.0,1910.0,,40.8076709,-73.9518229
MN,110.0,3.0,10027.0,271 WEST 121 STREET,C,2.0,4.0,52.0,1910.0,,40.807586,-73.952401
MN,110.0,3.0,10026.0,269 WEST 118 STREET,C,2.0,5.0,72.0,1910.0,,40.8055361,-73.9533669
MN,110.0,3.0,10027.0,220 WEST 122 STREET,C,2.0,3.0,61.0,1910.0,,40.8072725,-73.9508768
MN,110.0,3.0,10026.0,1995 ADAM C POWELL BLVD,C,2.0,5.0,90.0,1910.0,,40.8054333,-73.9504194
MN,110.0,3.0,10026.0,207 WEST 119 STREET,W,8.0,4.0,194.0,1930.0,,40.8059033,-73.9519109
MN,110.0,3.0,10027.0,201 WEST 121 STREET,D,3.0,6.0,90.0,1910.0,,40.8066959,-73.9504799
MN,110.0,3.0,10027.0,2014 ADAM C POWELL BLVD,D,4.0,5.0,66.0,1910.0,,40.8063255,-73.950733
MN,110.0,3.0,10026.0,1960 ADAM C POWELL BLVD,C,2.0,5.0,100.0,1910.0,,40.8047917,-73.9518937
MN,110.0,3.0,10027.0,234 WEST 122 STREET,C,2.0,5.0,85.0,1910.0,,40.8075335,-73.9514979
MN,110.0,3.0,10027.0,214 WEST 122 STREET,C,2.0,3.0,60.0,1910.0,,40.807212,-73.9507396
MN,110.0,3.0,10027.0,221 WEST 121 STREET,C,2.0,5.0,84.0,1910.0,,40.8070832,-73.9512057
MN,110.0,3.0,10027.0,247 WEST 121 STREET,B,1.0,3.0,49.0,1910.0,,40.8073113,-73.9517473
MN,110.0,3.0,10027.0,227 WEST 120 STREET,V,11.0,,0.0,0.0,,40.8067102,-73.9518742
MN,110.0,5.0,10027.0,223 WEST 122 STREET,Q,9.0,,0.0,0.0,,40.8076539,-73.9506092
MN,110.0,3.0,10027.0,2023 ADAM C POWELL BLVD,K,5.0,1.0,80.0,1910.0,,40.8064293,-73.9496926
MN,110.0,3.0,10026.0,163 ST NICHOLAS AVENUE,R,4.0,8.0,147.0,2003.0,,40.8055223,-73.9531754
MN,110.0,3.0,10027.0,273 WEST 121 STREET,D,4.0,10.0,0.0,2008.0,,40.8075614,-73.9526177
MN,110.0,3.0,10027.0,2268 FREDRICK DOUGLASS BL,C,4.0,5.0,62.0,1910.0,,40.8078852,-73.9524333
MN,110.0,3.0,10027.0,2272 FREDRICK DOUGLASS BL,D,4.0,8.0,80.0,2008.0,,40.8079758,-73.9523682
MN,110.0,3.0,10026.0,185 ST NICHOLAS AVENUE,C,2.0,5.0,99.0,1910.0,,40.8061426,-73.9531606
MN,110.0,3.0,10027.0,269 WEST 121 STREET,C,2.0,3.0,52.0,1910.0,,40.807564,-73.9523468
MN,110.0,3.0,10027.0,244 WEST 122 STREET,C,2.0,5.0,88.0,1910.0,,40.8077588,-73.952036
MN,110.0,3.0,10027.0,208 ST NICHOLAS AVENUE,C,4.0,5.0,68.83,1910.0,,40.8071991,-73.952636
MN,110.0,3.0,10027.0,232 WEST 120 STREET,C,2.0,5.0,84.0,1910.0,,40.8061806,-73.952178
MN,111.0,4.0,10029.0,209 EAST 110 STREET,C,2.0,4.0,74.0,1910.0,,40.794058,-73.9420455
MN,111.0,4.0,10029.0,217 EAST 111 STREET,C,2.0,3.0,46.0,1997.0,,40.7945846,-73.941348
MN,111.0,4.0,10029.0,246 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7944661,-73.9402971
MN,111.0,4.0,10029.0,216 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7948536,-73.9412141
MN,111.0,4.0,10029.0,228 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7946859,-73.9408206
MN,111.0,4.0,10029.0,214 EAST 111 STREET,C,4.0,4.0,60.0,1910.0,,40.794272,-73.9417853
MN,111.0,4.0,10029.0,240 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7945595,-73.9405174
MN,111.0,4.0,10029.0,242 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7945293,-73.9404452
MN,111.0,4.0,10029.0,224 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7947409,-73.9409506
MN,111.0,4.0,10029.0,214 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.794881,-73.9412791
MN,111.0,4.0,10029.0,250 EAST 112 STREET,D,3.0,4.0,95.0,1910.0,,40.7943919,-73.9401564
MN,111.0,4.0,10029.0,238 EAST 111 STREET,D,3.0,6.0,87.0,1905.0,,40.7939037,-73.940908
MN,111.0,4.0,10029.0,236 EAST 112 STREET,C,4.0,6.0,87.0,1920.0,,40.7946392,-73.9407051
MN,111.0,4.0,10029.0,231 EAST 111 STREET,C,2.0,6.0,65.0,1900.0,,40.7943868,-73.9408787
MN,111.0,4.0,10029.0,228 EAST 113 STREET,M,8.0,4.0,85.0,1920.0,,40.795306,-73.9404011
MN,111.0,4.0,10029.0,212 EAST 111 STREET,C,2.0,4.0,60.0,1910.0,,40.7943049,-73.9418647
MN,111.0,4.0,10029.0,210 EAST 111 STREET,S,4.0,4.0,100.0,1910.0,,40.7943407,-73.9419441
MN,110.0,3.0,10027.0,202 ST NICHOLAS AVENUE,C,2.0,5.0,67.0,1910.0,,40.8067929,-73.9525677
MN,110.0,3.0,10027.0,2230 8 AVENUE,O,5.0,4.0,134.0,1910.0,,40.8070511,-73.9531419
MN,110.0,3.0,10026.0,280 WEST 119 STREET,C,2.0,5.0,77.0,1910.0,,40.8059809,-73.9536592
MN,110.0,3.0,10026.0,182 ST NICHOLAS AVENUE,D,3.0,7.0,110.0,1930.0,,40.8060408,-73.9524274
MN,110.0,3.0,10027.0,229 WEST 120 STREET,C,2.0,3.0,52.0,1910.0,,40.8066033,-73.9520224
MN,110.0,3.0,10027.0,233 WEST 120 STREET,N,8.0,4.0,59.0,1910.0,,40.8066472,-73.9521235
MN,110.0,3.0,10027.0,261 WEST 121 STREET,C,2.0,3.0,55.0,1910.0,,40.8074734,-73.9521337
MN,110.0,3.0,10027.0,263 WEST 121 STREET,C,2.0,4.0,48.0,2001.0,,40.8074954,-73.9521879
MN,110.0,3.0,10027.0,256 WEST 121 STREET,C,2.0,3.0,50.0,1910.0,,40.8070343,-73.9522713
MN,110.0,3.0,10027.0,241 WEST 120 STREET,C,2.0,3.0,49.0,1910.0,,40.8067351,-73.9523366
MN,110.0,3.0,10027.0,2007 ADAM C POWELL BLVD,B,1.0,4.0,55.0,1920.0,,40.8058449,-73.9501482
MN,110.0,5.0,10027.0,2340 8 AVENUE,O,5.0,4.0,100.0,1910.0,,40.8104892,-73.9505349
MN,110.0,3.0,10027.0,2009 ADAM C POWELL BLVD,M,8.0,3.0,69.0,1910.0,,40.8058861,-73.9501193
MN,110.0,3.0,10027.0,2011 ADAM C POWELL BLVD,M,8.0,3.0,67.0,1920.0,,40.8059272,-73.9500903
MN,110.0,3.0,10027.0,168 WEST 121 STREET,C,2.0,5.0,87.0,1910.0,,40.8060617,-73.9499638
MN,110.0,5.0,10027.0,245 WEST 123 STREET,C,2.0,3.0,55.0,1900.0,,40.8085982,-73.9509047
MN,110.0,3.0,10027.0,235 WEST 120 STREET,C,2.0,4.0,62.0,1910.0,,40.8066692,-73.9521777
MN,110.0,3.0,10027.0,2001 ADAM C POWELL BLVD,S,4.0,3.0,77.0,1899.0,,40.8057242,-73.9502386
MN,110.0,3.0,10027.0,251 WEST 121 STREET,C,2.0,5.0,49.0,1910.0,,40.807358,-73.9518593
MN,110.0,3.0,10027.0,202 WEST 122 STREET,C,2.0,3.0,50.0,1910.0,,40.8070939,-73.9504543
MN,110.0,3.0,10027.0,253 WEST 121 STREET,B,1.0,3.0,49.0,1910.0,,40.8073827,-73.9519171
MN,110.0,3.0,10026.0,205 WEST 119 STREET,D,4.0,8.0,62.42,2009.0,,40.805626,-73.9516474
MN,110.0,3.0,10027.0,224 WEST 122 STREET,C,2.0,5.0,88.0,1910.0,,40.8073494,-73.951061
MN,110.0,3.0,10026.0,1989 ADAM C POWELL BLVD,C,4.0,5.0,86.0,1920.0,,40.8052824,-73.9505135
MN,110.0,3.0,10027.0,222 WEST 122 STREET,C,2.0,5.0,88.0,1910.0,,40.8073027,-73.9509563
MN,110.0,3.0,10027.0,227 WEST 121 STREET,C,2.0,5.0,87.5,1910.0,,40.8071657,-73.9514007
MN,110.0,3.0,10027.0,204 WEST 120 STREET,C,2.0,6.0,84.0,1930.0,,40.8058537,-73.9514052
MN,110.0,3.0,10027.0,237 WEST 120 STREET,A,1.0,3.0,65.25,1910.0,,40.8066912,-73.9522318
MN,110.0,3.0,10027.0,2003 ADAM C POWELL BLVD,S,4.0,4.0,61.0,1910.0,,40.8057873,-73.9501916
MN,110.0,3.0,10027.0,2013 ADAM C POWELL BLVD,I,8.0,5.0,33.0,1910.0,,40.8061001,-73.9500541
MN,110.0,3.0,10027.0,240 WEST 121 STREET,A,1.0,3.0,60.0,1910.0,,40.8068529,-73.951838
MN,110.0,3.0,10027.0,244 WEST 121 STREET,C,2.0,3.0,60.0,1910.0,,40.8068969,-73.9519427
MN,110.0,3.0,10027.0,230 WEST 122 STREET,V,11.0,,0.0,0.0,,40.8074428,-73.9512849
MN,110.0,3.0,10027.0,166 WEST 121 STREET,C,2.0,5.0,87.0,1910.0,,40.8060342,-73.9499024
MN,110.0,3.0,10027.0,206 WEST 121 STREET,C,2.0,5.0,82.0,1910.0,,40.8064628,-73.9509027
MN,111.0,4.0,10029.0,221 EAST 110 STREET,C,2.0,3.0,46.0,1996.0,,40.7939261,-73.941735
MN,111.0,4.0,10029.0,218 EAST 111 STREET,C,4.0,4.0,60.0,1910.0,,40.794206,-73.94163
MN,111.0,4.0,10029.0,215 EAST 111 STREET,C,2.0,3.0,46.0,1997.0,,40.7946149,-73.9414166
MN,111.0,4.0,10029.0,218 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7948261,-73.9411492
MN,111.0,4.0,10029.0,238 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7945897,-73.9405896
MN,111.0,4.0,10029.0,2005 3 AVENUE,V,11.0,,0.0,0.0,,40.7942832,-73.9422367
MN,111.0,4.0,10029.0,227 EAST 111 STREET,R,3.0,7.0,65.0,2003.0,,40.794439,-73.9409978
MN,111.0,4.0,10029.0,307 EAST 111 STREET,C,2.0,4.0,55.0,1900.0,,40.7937465,-73.9393588
MN,111.0,4.0,10029.0,226 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7947134,-73.9408856
MN,111.0,4.0,10029.0,225 EAST 110 STREET,C,2.0,3.0,46.0,1996.0,,40.7938684,-73.9415978
MN,111.0,4.0,10029.0,236 EAST 111 STREET,R,2.0,3.0,96.0,1890.0,,40.7939422,-73.9410019
MN,111.0,4.0,10029.0,2025 3 AVENUE,R,4.0,5.0,96.0,2004.0,,40.7947222,-73.9419655
MN,111.0,4.0,10029.0,211 EAST 110 STREET,C,2.0,4.0,74.0,1910.0,,40.794025,-73.9419661
MN,111.0,4.0,10029.0,232 EAST 111 STREET,K,5.0,1.0,96.0,1910.0,,40.7939834,-73.9410957
MN,111.0,4.0,10029.0,305 EAST 111 STREET,C,2.0,4.0,55.0,1900.0,,40.7937822,-73.9394454
MN,111.0,4.0,10029.0,2001 3 AVENUE,C,4.0,4.0,85.0,1900.0,,40.7939156,-73.9425873
MN,110.0,5.0,10027.0,247 WEST 123 STREET,C,2.0,3.0,50.0,1910.0,,40.8086202,-73.9509589
MN,110.0,5.0,10027.0,249 WEST 123 STREET,B,1.0,3.0,57.0,1910.0,,40.8086449,-73.9510131
MN,110.0,3.0,10026.0,275 WEST 118 STREET,C,2.0,5.0,75.0,1910.0,,40.8056378,-73.9536052
MN,110.0,3.0,10026.0,2190 FREDRICK DOUGLASS BL,C,4.0,5.0,76.0,1910.0,,40.8057093,-73.9540675
MN,110.0,3.0,10026.0,181 LENOX AVENUE,S,4.0,4.0,88.0,1910.0,,40.8044856,-73.9485527
MN,110.0,3.0,10026.0,1967 ADAM C POWELL BLVD,R,4.0,5.0,98.0,1900.0,,40.8045525,-73.9510414
MN,110.0,3.0,10026.0,180 ST NICHOLAS AVENUE,D,3.0,7.0,123.0,1910.0,,40.8058953,-73.9524672
MN,110.0,3.0,10026.0,200 WEST 119 STREET,C,2.0,5.0,100.0,1910.0,,40.8052225,-73.9515755
MN,110.0,3.0,10026.0,1983 ADAM C POWELL BLVD,C,4.0,5.0,94.0,1920.0,,40.8050931,-73.9506509
MN,110.0,3.0,10026.0,1979 ADAM C POWELL BLVD,C,4.0,5.0,94.0,1920.0,,40.8048845,-73.9507955
MN,110.0,3.0,10026.0,1980 ADAM C POWELL BLVD,D,4.0,6.0,89.0,1921.0,,40.8055078,-73.9513694
MN,110.0,3.0,10026.0,1990 ADAM C POWELL BLVD,D,3.0,6.0,89.0,1940.0,,40.8057603,-73.951185
MN,110.0,3.0,10026.0,208 WEST 119 STREET,D,3.0,5.0,79.0,1900.0,,40.8052694,-73.9522545
MN,110.0,3.0,10026.0,1971 ADAM C POWELL BLVD,C,2.0,5.0,87.0,1920.0,,40.8047172,-73.9509184
MN,110.0,3.0,10026.0,1968 ADAM C POWELL BLVD,C,2.0,5.0,78.0,1910.0,,40.8050359,-73.9517129
MN,110.0,3.0,10026.0,203 WEST 118 STREET,C,4.0,5.0,78.0,1910.0,,40.8049097,-73.9518936
MN,110.0,3.0,10026.0,270 WEST 119 STREET,D,3.0,5.0,86.0,1910.0,,40.8057968,-73.9531391
MN,110.0,3.0,10027.0,206 WEST 120 STREET,C,2.0,6.0,84.0,1930.0,,40.8059031,-73.9515244
MN,110.0,5.0,10027.0,2330 8 AVENUE,D,4.0,5.0,125.0,1907.0,,40.8102559,-73.9506506
MN,110.0,5.0,10027.0,2342 8 AVENUE,K,5.0,1.0,70.0,1994.0,,40.810577,-73.9504698
MN,110.0,5.0,10027.0,2338 FREDRICK DOUGLASS BL,K,5.0,2.0,70.0,1910.0,,40.8104288,-73.9505783
MN,110.0,5.0,10027.0,WEST 124 STREET,D,3.0,18.0,55.0,2021.0,,40.8086611,-73.9502834
MN,110.0,5.0,10027.0,215 WEST 125 STREET,O,5.0,6.0,172.0,1971.0,,40.8096925,-73.9489388
MN,110.0,5.0,10027.0,2108 ADAM C POWELL BLVD,O,5.0,7.0,125.0,1903.0,,40.8096319,-73.9484114
MN,110.0,5.0,10027.0,253 WEST 123 STREET,A,1.0,4.0,75.0,1982.0,,40.8086971,-73.9511431
MN,110.0,5.0,10027.0,239 WEST 125 STREET,K,5.0,2.0,90.0,1906.0,,40.8098383,-73.9496575
MN,110.0,5.0,10027.0,250 WEST 125 STREET,K,5.0,1.0,96.0,1960.0,,40.8093773,-73.9500444
MN,110.0,5.0,10027.0,246 WEST 125 STREET,K,5.0,1.0,95.0,1972.0,,40.8093279,-73.9499252
MN,110.0,5.0,10027.0,241 LENOX AVENUE,R,4.0,4.0,60.0,1910.0,,40.8060851,-73.9471788
MN,110.0,5.0,10027.0,275 LENOX AVENUE,S,4.0,4.0,75.0,1910.0,,40.8070262,-73.9464773
MN,110.0,5.0,10027.0,261 LENOX AVENUE,M,8.0,1.0,165.0,1886.0,,40.806859,-73.9468097
MN,110.0,5.0,10027.0,273 LENOX AVENUE,S,4.0,4.0,75.0,1909.0,,40.8069851,-73.9465062
MN,110.0,5.0,10027.0,271 LENOX AVENUE,S,4.0,4.0,50.0,1910.0,,40.8069467,-73.9465351
MN,110.0,5.0,10027.0,122 WEST 124 STREET,P,8.0,4.0,92.0,1910.0,,40.8073312,-73.9471308
MN,110.0,5.0,10027.0,110 WEST 124 STREET,N,8.0,5.0,85.0,1910.0,,40.8071609,-73.9467228
MN,110.0,5.0,10027.0,100 WEST 124 STREET,S,4.0,4.0,50.0,1900.0,,40.8071086,-73.9464158
MN,111.0,4.0,10029.0,207 EAST 111 STREET,C,2.0,3.0,46.0,1997.0,,40.794733,-73.9416982
MN,111.0,4.0,10029.0,222 EAST 111 STREET,D,3.0,8.0,100.0,2008.0,,40.7941016,-73.9413809
MN,111.0,4.0,10029.0,221 EAST 111 STREET,D,3.0,7.0,90.0,1920.0,,40.7945379,-73.9412325
MN,111.0,4.0,10029.0,213 EAST 111 STREET,C,2.0,3.0,46.0,1997.0,,40.7946451,-73.9414888
MN,111.0,4.0,10029.0,222 EAST 112 STREET,C,2.0,3.0,46.0,1997.0,,40.7947684,-73.9410156
MN,111.0,4.0,10029.0,2153 2 AVENUE,S,4.0,4.0,50.0,1910.0,,40.793769,-73.9405036
MN,111.0,4.0,10029.0,1999 3 AVENUE,S,4.0,4.0,55.0,1900.0,,40.7938634,-73.9426271
MN,111.0,4.0,10029.0,237 EAST 111 STREET,C,2.0,4.0,60.0,1900.0,,40.7942879,-73.9406404
MN,111.0,4.0,10029.0,215 EAST 110 STREET,C,2.0,4.0,74.0,1910.0,,40.7939563,-73.9418072
MN,111.0,4.0,10029.0,245 EAST 111 STREET,C,4.0,4.0,51.0,1910.0,,40.794156,-73.9404238
MN,111.0,4.0,10029.0,216 EAST 111 STREET,C,2.0,4.0,60.0,1910.0,,40.7942417,-73.9417095
MN,111.0,4.0,10029.0,220 EAST 111 STREET,C,2.0,4.0,60.0,1910.0,,40.794173,-73.941547
MN,111.0,4.0,10029.0,204 EAST 110 STREET,C,4.0,6.0,65.26,2010.0,,40.7937398,-73.9424755
MN,111.0,4.0,10029.0,237 EAST 110 STREET,C,2.0,3.0,46.0,1996.0,,40.7936925,-73.9411827
MN,111.0,4.0,10029.0,235 EAST 110 STREET,C,2.0,3.0,46.0,1996.0,,40.7937228,-73.9412513
MN,111.0,4.0,10029.0,317 EAST 111 STREET,R,3.0,7.0,0.0,2008.0,,40.7935706,-73.93894
MN,111.0,4.0,10029.0,1993 3 AVENUE,S,4.0,4.0,100.0,1900.0,,40.7937208,-73.942732
MN,111.0,4.0,10029.0,2135 2 AVENUE,S,4.0,4.0,52.0,1900.0,,40.7931462,-73.9409448
MN,110.0,5.0,10027.0,108 WEST 124 STREET,N,8.0,5.0,85.0,1910.0,,40.8071224,-73.9466325
MN,110.0,5.0,10027.0,116 WEST 124 STREET,B,1.0,3.0,46.0,1910.0,,40.8072433,-73.9469214
MN,110.0,5.0,10027.0,120 WEST 124 STREET,C,2.0,3.0,46.0,1899.0,,40.8072927,-73.9470406
MN,110.0,5.0,10027.0,265 WEST 122 STREET,R,2.0,6.0,60.0,2007.0,,40.8081072,-73.9516926
MN,110.0,5.0,10027.0,2300 FREDRICK DOUGLASS BL,R,4.0,12.0,137.0,2008.0,,40.8091199,-73.9514715
MN,110.0,5.0,10027.0,257 WEST 122 STREET,C,2.0,5.0,90.0,1910.0,,40.8080385,-73.9515265
MN,110.0,5.0,10027.0,259 WEST 122 STREET,C,2.0,5.0,90.0,1910.0,,40.8080743,-73.9516131
MN,110.0,5.0,10027.0,262 WEST 123 STREET,C,2.0,5.0,80.0,1910.0,,40.8083789,-73.9515551
MN,110.0,5.0,10027.0,257 WEST 123 STREET,C,2.0,4.0,75.0,1910.0,,40.8087438,-73.9512514
MN,110.0,5.0,10027.0,255 WEST 122 STREET,C,2.0,5.0,90.0,1910.0,,40.8080028,-73.9514434
MN,110.0,5.0,10027.0,265 WEST 123 STREET,C,4.0,5.0,95.0,1910.0,,40.8088319,-73.9517426
MN,110.0,5.0,10027.0,2294 FREDRICK DOUGLASS BL,C,4.0,7.0,69.0,1910.0,,40.8089553,-73.9516522
MN,110.0,5.0,10027.0,2274 FREDRICK DOUGLASS BL,Q,9.0,,0.0,0.0,,40.80822,-73.9522524
MN,110.0,5.0,10027.0,258 WEST 123 STREET,C,2.0,4.0,74.0,1910.0,,40.8083102,-73.9513962
MN,110.0,5.0,10027.0,277 WEST 122 STREET,Q,9.0,,0.0,0.0,,40.8082254,-73.9520646
MN,110.0,5.0,10027.0,273 WEST 122 STREET,C,2.0,6.0,0.0,2008.0,,40.8082144,-73.9519454
MN,110.0,5.0,10027.0,249 WEST 122 STREET,B,1.0,4.0,45.0,2002.0,,40.8079231,-73.9512556
MN,110.0,5.0,10027.0,269 WEST 122 STREET,C,2.0,4.0,46.0,2002.0,,40.8081594,-73.951819
MN,110.0,5.0,10027.0,270 WEST 123 STREET,C,4.0,5.0,94.0,1910.0,,40.8086343,-73.9518873
MN,110.0,5.0,10027.0,155 WEST 123 STREET,R,2.0,5.0,0.0,1920.0,,40.8076008,-73.9485466
MN,110.0,5.0,10027.0,145 WEST 123 STREET,D,3.0,6.0,73.47,2012.0,,40.8074085,-73.9480844
MN,110.0,5.0,10027.0,2053 ADAM C POWELL BLVD,C,2.0,5.0,55.0,1910.0,,40.807258,-73.9491213
MN,110.0,5.0,10027.0,219 WEST 125 STREET,K,5.0,1.0,100.0,1910.0,,40.8097036,-73.9493398
MN,110.0,5.0,10027.0,157 WEST 123 STREET,D,3.0,7.0,100.0,1910.0,,40.8076394,-73.9487814
MN,110.0,5.0,10027.0,2077 ADAM C POWELL BLVD,S,4.0,4.0,64.0,1910.0,,40.8079988,-73.9485752
MN,110.0,5.0,10027.0,2089 ADAM C POWELL BLVD,K,5.0,3.0,25.0,1910.0,,40.8086162,-73.9482244
MN,110.0,5.0,10027.0,160 WEST 124 STREET,I,8.0,12.0,95.0,1910.0,,40.807834,-73.9483297
MN,110.0,5.0,10027.0,158 WEST 125 STREET,K,5.0,2.0,101.0,1910.0,,40.8085338,-73.9480258
MN,110.0,5.0,10027.0,151 WEST 123 STREET,C,2.0,6.0,84.0,1910.0,,40.8075541,-73.9484347
MN,110.0,5.0,10027.0,2079 ADAM C POWELL BLVD,S,4.0,4.0,70.0,1908.0,,40.808051,-73.9485391
MN,110.0,5.0,10027.0,2082 ADAM C POWELL BLVD,O,5.0,12.0,63.0,1913.0,INDIVIDUAL LANDMARK,40.8087456,-73.9489287
MN,110.0,5.0,10027.0,157 WEST 124 STREET,E,6.0,10.0,94.0,1902.0,,40.8081852,-73.9479755
MN,110.0,5.0,10027.0,233 WEST 125 STREET,D,3.0,28.0,200.0,2017.0,,40.8099534,-73.9493648
MN,110.0,5.0,10027.0,222 WEST 125 STREET,K,5.0,2.0,202.0,1920.0,,40.8089654,-73.9494487
MN,110.0,5.0,10027.0,226 WEST 125 STREET,K,5.0,2.0,202.0,1922.0,,40.8090258,-73.9495895
MN,110.0,5.0,10027.0,2042 ADAM C POWELL BLVD,D,3.0,5.0,74.0,1910.0,,40.8073023,-73.9500062
MN,110.0,5.0,10027.0,125 WEST 124 STREET,N,8.0,4.0,85.0,1996.0,,40.8077483,-73.9469535
MN,110.0,5.0,10027.0,2067 ADAM C POWELL BLVD,C,4.0,5.0,94.0,1910.0,,40.8077628,-73.948691
MN,110.0,5.0,10027.0,243 WEST 122 STREET,C,2.0,6.0,54.0,1910.0,,40.8078517,-73.9510859
MN,111.0,4.0,10029.0,2152 2 AVENUE,M,8.0,1.0,89.0,1920.0,,40.7933406,-73.9400453
MN,111.0,4.0,10029.0,69 EAST 115 STREET,C,2.0,5.0,68.0,1930.0,,40.7991506,-73.9443743
MN,111.0,4.0,10029.0,2148 2 AVENUE,C,4.0,5.0,84.0,1920.0,,40.7932199,-73.9401321
