zipcode,address,bldgclass,numfloors,bldgdepth,yearbuilt,latitude,longitude
10007.0,14 VESEY STREET,High Rise,4.0,99.0,1930.0,40.7119165,-74.0092197
10007.0,120 CHURCH STREET,High Rise,21.0,165.0,1964.0,40.7137911,-74.0095086
10007.0,69 WARREN STREET,Commercial,,0.0,0.0,40.7148972,-74.0100101
10007.0,71 MURRAY STREET,Residential,13.0,89.0,2001.0,40.7147737,-74.010425
10007.0,77 WARREN STREET,Residential,5.0,75.0,1905.0,40.7150454,-74.0103709
10007.0,81 MURRAY STREET,Residential,5.0,100.0,1900.0,40.7149328,-74.0107749
10007.0,83 MURRAY STREET,Residential,6.0,0.0,1924.0,40.7149685,-74.0108506
10007.0,86 WARREN STREET,High Rise,11.0,100.0,2021.0,40.7155696,-74.0104756
10007.0,255 GREENWICH STREET,High Rise,13.0,287.0,1987.0,40.7143701,-74.0108722
10007.0,162 CHAMBERS STREET,Residential,5.0,75.0,1915.0,40.7158578,-74.010454
10007.0,30 WEST BROADWAY,Education,15.0,175.0,2010.0,40.7137772,-74.0111715
10007.0,140 WEST STREET,Residential,32.0,0.0,1930.0,40.7137743,-74.0129354
10007.0,101 BARCLAY STREET,High Rise,26.0,324.0,1983.0,40.71451,-74.0122357
10007.0,125 BARCLAY STREET,High Rise,10.0,133.0,1932.0,40.714573,-74.0129536
10007.0,111 MURRAY STREET,Residential,63.0,60.0,2016.0,40.7154075,-74.012593
10007.0,270 GREENWICH STREET,Residential,32.0,206.18,2006.0,40.7156271,-74.0121169
10007.0,7 WORLD TRADE CENTER,High Rise,52.0,200.0,2006.0,40.7133325,-74.0118748
10007.0,38 WARREN STREET,Residential,10.0,0.0,1900.0,40.7146832,-74.0085311
10007.0,92 WARREN STREET,Residential,13.0,97.0,1880.0,40.7156327,-74.0106704
10007.0,71 WARREN STREET,Residential,5.0,0.0,1893.0,40.7149384,-74.0101364
10007.0,153 CHAMBERS STREET,Residential,5.0,70.0,1920.0,40.7160363,-74.0098913
10007.0,275 GREENWICH STREET,Residential,11.0,0.0,1987.0,40.7151716,-74.0109228
10007.0,157 CHAMBERS STREET,Residential,16.0,76.0,1931.0,40.7161598,-74.0101654
10007.0,148 CHAMBERS STREET,Residential,7.5,76.0,1915.0,40.7156081,-74.0099201
10007.0,53 WARREN STREET,Residential,6.0,73.0,1854.0,40.7145624,-74.0093175
10007.0,48 WARREN STREET,High Rise,5.0,94.0,1855.0,40.7148095,-74.0088053
10007.0,146 CHAMBERS STREET,Residential,7.0,71.0,1915.0,40.7155752,-74.0098479
10007.0,56 WARREN STREET,Residential,5.0,90.0,1915.0,40.7149522,-74.0091552
10007.0,115 CHAMBERS STREET,Commercial,3.0,76.0,1926.0,40.715331,-74.0083436
10007.0,80 WARREN STREET,High Rise,6.0,96.0,1915.0,40.7154324,-74.0101725
10007.0,81 WARREN STREET,Residential,6.0,75.5,1920.0,40.715114,-74.010526
10007.0, WARREN STREET,Commercial,5.0,100.0,1935.0,40.7152321,-74.0097396
10007.0,143 CHAMBERS STREET,Residential,5.0,76.0,1915.0,40.7158607,-74.0095053
10013.0,135 READE STREET,Residential,3.0,72.0,1920.0,40.716223,-74.0097506
10013.0,145 READE STREET,Residential,5.0,76.42,1910.0,40.7163958,-74.0101294
10007.0,121 READE STREET,High Rise,12.0,152.0,1997.0,40.7160583,-74.0096171
10007.0,156 CHAMBERS STREET,High Rise,6.0,75.0,1920.0,40.7157481,-74.0102267
10007.0,75 WARREN STREET,Residential,5.5,75.0,1905.0,40.7150097,-74.0102951
10007.0,65 MURRAY STREET,High Rise,6.0,125.0,1890.0,40.7146749,-74.0101183
10007.0,79 WARREN STREET,Commercial,3.25,75.5,1920.0,40.7150811,-74.0104503
10007.0,126 CHAMBERS STREET,Residential,5.0,75.0,1857.0,40.7151635,-74.0089496
10007.0,111 CHURCH STREET,High Rise,5.0,50.0,1880.0,40.7134618,-74.0088304
10007.0,50 PARK PLACE,High Rise,22.0,159.0,1959.0,40.713286,-74.0101362
10007.0,26 VESEY STREET,Commercial,2.0,76.0,1951.0,40.7120976,-74.0097067
10007.0,292 GREENWICH STREET,Education,3.0,207.0,1988.0,40.716231,-74.0116409
10007.0,90 CHURCH STREET,High Rise,15.0,372.0,1935.0,40.7127343,-74.0106411
10013.0,311 GREENWICH STREET,Residential,10.0,0.0,1988.0,40.7165715,-74.0105226
10013.0,137 READE STREET,Residential,5.0,0.0,1930.0,40.716308,-74.0099418
10013.0,165 CHAMBERS STREET,Residential,11.0,132.1,1987.0,40.7163601,-74.0104721
10007.0,200 CHAMBERS STREET,Residential,29.0,221.4,2005.0,40.7165768,-74.0123949
10007.0,114 WARREN STREET,Commercial,,0.0,0.0,40.7162118,-74.0120809
10014.0,45 HORATIO STREET,Residential,4.0,42.0,1899.0,40.7389031,-74.0058892
10014.0,450 WEST 14 STREET,Residential,15.0,103.25,1934.0,40.7416752,-74.0078309
10014.0,799 WASHINGTON STREET,High Rise,6.0,90.75,1910.0,40.7388783,-74.0078161
10014.0,807 WASHINGTON STREET,Residential,4.0,79.0,1920.0,40.7390156,-74.0078053
10014.0,53 LITTLE WEST 12 ST,High Rise,3.0,103.24,1910.0,40.7407255,-74.0083613
10014.0,427 GANSEVOORT STREET,Commercial,,0.0,0.0,40.7399979,-74.0113311
10014.0,848 WASHINGTON STREET,High Rise,19.0,210.0,2006.0,40.7408271,-74.0080762
10022.0,930 2 AVENUE,Residential,5.0,80.0,1900.0,40.7544041,-73.9684683
10014.0,40 10 AVENUE,High Rise,12.0,166.0,2017.0,40.7415874,-74.0081485
10014.0,521 WEST STREET,High Rise,10.0,367.92,1930.0,40.7390594,-74.0088374
10014.0,93 GANSEVOORT STREET,Commercial,9.0,136.0,2011.0,40.7395754,-74.0088916
10014.0,55 LITTLE WEST 12 ST,Commercial,3.0,103.0,1900.0,40.7407584,-74.0084407
10014.0,28 10 AVENUE,Commercial,,0.0,0.0,40.7410823,-74.0086175
10014.0,500 WEST 14 STREET,High Rise,3.0,107.75,1910.0,40.7420265,-74.0085599
10018.0,551 10 AVENUE,Residential,51.0,100.0,2013.0,40.7587587,-73.9964987
10036.0,502 WEST 42 STREET,High Rise,6.0,89.0,2011.0,40.7595959,-73.9961015
10036.0,510 WEST 42 STREET,High Rise,3.0,133.0,1960.0,40.7596535,-73.9966394
10036.0,524 WEST 42 STREET,Commercial,4.0,84.0,1910.0,40.7598649,-73.9967802
10018.0,476 11 AVENUE,High Rise,52.0,67.0,2020.0,40.7584733,-73.9996426
10018.0,11 AVENUE,Commercial,,0.0,0.0,40.7593379,-73.9977981
10036.0,536 WEST 42 STREET,Commercial,,0.0,0.0,40.7600845,-73.9973072
10018.0,514 11 AVENUE,Commercial,,0.0,0.0,40.7596261,-73.9985453
10018.0,509 WEST 38 STREET,Residential,30.0,98.0,2015.0,40.7576828,-73.9979714
10036.0,601 WEST 41 STREET,Residential,12.0,77.0,2005.0,40.7604633,-73.9990362
10018.0,547 WEST 38 STREET,Commercial,,0.0,0.0,40.7581714,-73.9992528
10036.0,548 WEST 42 STREET,Commercial,,0.0,0.0,40.7601998,-73.9975815
10036.0,563 WEST 41 STREET,Commercial,3.0,100.0,1940.0,40.760337,-73.9982168
10018.0,505 WEST 38 STREET,High Rise,1.0,46.0,1900.0,40.7574633,-73.9977729
10018.0,501 10 AVENUE,Commercial,7.0,200.0,1930.0,40.7576279,-73.997495
10014.0,10 AVENUE,Commercial,,0.0,0.0,40.7409066,-74.0086752
10022.0,342 EAST 51 STREET,Residential,4.0,64.0,1920.0,40.7546671,-73.9666779
10014.0,53 HORATIO STREET,Residential,4.0,73.0,1929.0,40.7389416,-74.0061057
10014.0,75 HORATIO STREET,Residential,3.0,0.0,1910.0,40.7389387,-74.0073109
10014.0,637 HUDSON STREET,Residential,4.0,62.42,1999.0,40.7388757,-74.0057412
10011.0,PIER 56,Commercial,1.0,825.5,1900.0,40.7425972,-74.0108227
10014.0,20 BLOOMFIELD STREET,Commercial,1.0,826.5,1910.0,40.7409036,-74.011407
10011.0,PIER 54,Commercial,1.0,925.06,1900.0,40.7416091,-74.0109741
10014.0,55 HORATIO STREET,Residential,3.0,31.0,1848.0,40.7388921,-74.0061887
10014.0,52 GANSEVOORT STREET,Commercial,2.0,88.0,1905.0,40.7391775,-74.0070367
10014.0,809 WASHINGTON STREET,High Rise,6.0,80.0,1920.0,40.739183,-74.0075672
10014.0,832 GREENWICH STREET,High Rise,5.0,92.0,1925.0,40.7389168,-74.0066975
10014.0,763 WASHINGTON STREET,Residential,5.0,61.0,1911.0,40.7373412,-74.0079639
10014.0,88 JANE STREET,Residential,5.0,160.0,1910.0,40.7378518,-74.0075598
10014.0,39 BETHUNE STREET,Residential,3.0,78.0,1899.0,40.7368143,-74.0078267
10014.0,34 BETHUNE STREET,Residential,4.0,34.0,1915.0,40.7371382,-74.0074623
10014.0,36 BETHUNE STREET,Residential,3.0,30.0,1900.0,40.7371382,-74.0075381
10014.0,777 WASHINGTON STREET,Residential,3.0,88.42,1948.0,40.7379835,-74.0078954
10014.0,385 WEST 12 STREET,Residential,7.0,75.0,2007.0,40.7377447,-74.0088697
10014.0,397 WEST 12 STREET,Residential,9.0,59.79,2007.0,40.7377584,-74.0091944
10014.0,100 JANE STREET,High Rise,9.0,110.0,1996.0,40.73786,-74.00848
10014.0,756 WASHINGTON STREET,High Rise,11.0,70.0,2003.0,40.7372342,-74.0084655
10014.0,128 JANE STREET,High Rise,6.0,70.0,1930.0,40.7379725,-74.0088697
10014.0,380 WEST 12 STREET,High Rise,7.0,80.0,1939.0,40.7373604,-74.0088732
10014.0,400 WEST 12 STREET,Residential,15.0,160.0,2007.0,40.7372094,-74.0092485
10014.0,495 WEST STREET,Residential,11.0,0.0,1998.0,40.737794,-74.0094579
10014.0,497 WEST STREET,Commercial,,0.0,0.0,40.7379889,-74.009328
10014.0,489 WEST STREET,Commercial,,0.0,0.0,40.7376678,-74.0094687
10014.0,99 JANE STREET,Residential,11.0,0.0,1997.0,40.7384418,-74.0085955
10014.0,111 JANE STREET,Residential,,0.0,1900.0,40.7383265,-74.0090321
10014.0,32 LITTLE WEST 12 ST,Commercial,2.0,55.0,1920.0,40.739861,-74.0076611
10014.0,837 WASHINGTON STREET,Residential,6.0,100.0,2013.0,40.7406295,-74.0073544
10014.0,402 WEST 13 STREET,High Rise,5.0,0.0,2010.0,40.7402782,-74.0064161
10014.0,410 WEST 13 STREET,High Rise,5.0,206.5,2008.0,40.7402425,-74.0067409
10018.0,536 WEST 39 STREET,Commercial,1.0,130.0,2010.0,40.758391,-73.9990362
10018.0,535 WEST 38 STREET,Commercial,4.0,198.0,1929.0,40.7581083,-73.998733
10036.0,534 WEST 42 STREET,Residential,9.0,83.0,2010.0,40.7599939,-73.9970942
10018.0,503 WEST 40 STREET,Commercial,2.0,194.0,1920.0,40.7589372,-73.9968668
10018.0,11 AVENUE,Commercial,,0.0,0.0,40.7586243,-73.9980508
10036.0,500 WEST 42 STREET,Residential,6.0,0.0,2001.0,40.7594888,-73.9958741
10036.0,561 10 AVENUE,High Rise,45.0,198.0,2003.0,40.7593571,-73.9962857
10036.0,502 WEST 41 STREET,Commercial,5.0,72.0,1902.0,40.7589811,-73.9965059
10036.0,533 11 AVENUE,Residential,59.0,105.0,2005.0,40.7607899,-73.9992347
10036.0,1 RIVER PLACE,High Rise,40.0,198.0,1999.0,40.7612702,-74.0004657
10014.0,21 9 AVENUE,Commercial,4.0,66.83,1920.0,40.7402069,-74.0062465
10014.0,12 LITTLE WEST 12 ST,Commercial,3.0,40.0,1899.0,40.7396497,-74.0069032
10014.0,63 GANSEVOORT STREET,Commercial,6.0,99.0,1908.0,40.7397539,-74.0073507
10014.0,2 9 AVENUE,High Rise,6.0,51.0,1913.0,40.7396525,-74.0059001
10014.0,57 GANSEVOORT STREET,High Rise,5.0,48.0,1887.0,40.7395481,-74.0071053
10014.0,10 9 AVENUE,High Rise,13.0,77.0,2003.0,40.7398226,-74.0056799
10014.0,3 9 AVENUE,Commercial,3.0,60.0,1899.0,40.7395344,-74.0067517
10014.0,345 WEST 12 STREET,Residential,3.0,29.0,1900.0,40.7377365,-74.0071629
10014.0,343 WEST 12 STREET,Residential,5.0,49.0,1900.0,40.7377366,-74.0070474
10014.0,615 1/2 HUDSON STREET,Residential,6.0,68.0,1900.0,40.7378958,-74.0059468
10022.0,328 EAST 51 STREET,Residential,2.0,32.0,1899.0,40.7548428,-73.9670929
10014.0,418 WEST 14 STREET,High Rise,6.0,103.0,1900.0,40.7411209,-74.0065317
10014.0,420 WEST 14 STREET,High Rise,6.0,103.0,1900.0,40.7412059,-74.0067266
10014.0,440 WEST 14 STREET,Commercial,5.0,103.0,1920.0,40.7414886,-74.0073906
10014.0,860 WASHINGTON STREET,High Rise,10.0,122.0,2016.0,40.7412827,-74.0076865
10014.0,599 HUDSON STREET,Residential,4.0,50.0,1905.0,40.7370861,-74.006055
10014.0,790 GREENWICH STREET,Commercial,4.0,83.0,1920.0,40.7371794,-74.0067587
10014.0,336 WEST 12 STREET,Residential,4.0,43.0,1905.0,40.7373605,-74.0069247
10014.0,24 BETHUNE STREET,Residential,4.0,49.0,1905.0,40.7371382,-74.0071448
10014.0,340 WEST 12 STREET,Residential,4.0,43.16,1899.0,40.7373633,-74.0070979
10022.0,333 EAST 50 STREET,Residential,5.0,54.0,1899.0,40.7545327,-73.9671147
10014.0,78 HORATIO STREET,Residential,3.0,20.75,1888.0,40.7384996,-74.0071702
10014.0,830 GREENWICH STREET,Residential,3.0,65.0,1905.0,40.7386616,-74.0066866
10014.0,92 HORATIO STREET,High Rise,5.0,85.0,1920.0,40.7385188,-74.0078486
10014.0,809 GREENWICH STREET,Residential,4.0,56.0,1901.0,40.7383267,-74.0062247
10014.0,79 JANE STREET,Residential,3.0,42.0,1899.0,40.7383239,-74.0072279
10014.0,815 GREENWICH STREET,Residential,4.0,39.0,1947.0,40.7384914,-74.0062319
10014.0,76 HORATIO STREET,Residential,4.0,45.0,1905.0,40.7386204,-74.0071666
10014.0,23 BETHUNE STREET,Residential,4.0,39.0,1939.0,40.7367924,-74.0071519
10022.0,954 2 AVENUE,Residential,4.0,70.0,1900.0,40.7551038,-73.9680168
10002.0,82 MADISON STREET,Residential,6.0,86.0,1900.0,40.7119223,-73.9963244
10022.0,311 EAST 51 STREET,Residential,4.0,60.0,1900.0,40.7554495,-73.9673489
10022.0,323 EAST 50 STREET,Residential,4.0,40.0,1960.0,40.7546206,-73.9674143
10022.0,961 2 AVENUE,Residential,4.0,80.0,1915.0,40.7555102,-73.9684281
10022.0,328 EAST 52 STREET,Residential,4.0,57.83,1901.0,40.7554163,-73.9665079
10022.0,327 EAST 50 STREET,Residential,3.0,48.0,1905.0,40.7545986,-73.9672735
10022.0,330 EAST 51 STREET,Residential,4.0,60.0,1899.0,40.7548181,-73.9670352
10002.0,100 MADISON STREET,Residential,5.0,80.0,1900.0,40.7119936,-73.9955128
10022.0,324 EAST 51 STREET,Residential,3.0,44.0,1899.0,40.7549279,-73.9671831
10002.0,104 MADISON STREET,Commercial,5.0,54.0,1995.0,40.7120073,-73.995336
10022.0,347 EAST 51 STREET,High Rise,5.0,84.0,1950.0,40.7549743,-73.9662302
10022.0,326 EAST 51 STREET,Residential,3.0,50.0,1899.0,40.7548648,-73.9671506
10002.0,49 MONROE STREET,Residential,4.0,46.0,1940.0,40.7118563,-73.9937345
10022.0,1004 2 AVENUE,Residential,5.0,56.0,1910.0,40.7567833,-73.9667887
10036.0,763 8 AVENUE,High Rise,27.0,150.0,2014.0,40.7602403,-73.9881637
10002.0,49 DIVISION STREET,Commercial,7.0,68.0,1920.0,40.7140329,-73.9951772
10002.0,26 EAST BROADWAY,Residential,6.0,64.0,1900.0,40.7137201,-73.9967643
10002.0,30 EAST BROADWAY,High Rise,5.0,66.0,1900.0,40.7137228,-73.996584
10002.0,60 EAST BROADWAY,Residential,5.0,60.0,1900.0,40.7138326,-73.9952349
10002.0,50 EAST BROADWAY,Commercial,5.0,69.0,1910.0,40.7137969,-73.9956858
10002.0,57 DIVISION STREET,Commercial,4.0,67.0,1920.0,40.7140357,-73.9949138
10002.0,38 EAST BROADWAY,Residential,5.0,58.0,1900.0,40.713753,-73.9962269
10002.0,19 DIVISION STREET,Residential,5.0,58.0,1900.0,40.7139287,-73.9965263
10002.0,27 DIVISION STREET,Commercial,3.0,70.0,1958.0,40.7139616,-73.9961259
10002.0,24 EAST BROADWAY,Residential,5.0,54.0,1900.0,40.7137009,-73.9968545
10002.0,45 DIVISION STREET,High Rise,3.0,68.0,1900.0,40.7140192,-73.9953539
10002.0,39 DIVISION STREET,Commercial,5.0,56.0,1900.0,40.7140138,-73.9956281
10002.0,11 DIVISION STREET,Commercial,3.0,68.0,1910.0,40.7139013,-73.9968834
10002.0,5 DIVISION STREET,Commercial,4.0,70.0,1900.0,40.7138793,-73.9971611
10002.0,15 DIVISION STREET,High Rise,7.0,70.0,1912.0,40.713915,-73.9967066
10002.0,9 DIVISION STREET,Commercial,3.0,66.0,1910.0,40.7138958,-73.9969736
10002.0,56 EAST BROADWAY,Residential,6.0,69.0,1910.0,40.7138326,-73.9954152
10002.0,58 EAST BROADWAY,Commercial,3.0,67.0,1900.0,40.7138244,-73.9953251
10002.0,20 EAST BROADWAY,High Rise,5.0,71.0,1910.0,40.7136844,-73.9970385
10038.0,1 DIVISION STREET,Residential,5.0,71.0,1900.0,40.7138711,-73.9972838
10002.0,47 DIVISION STREET,Commercial,7.0,68.0,1920.0,40.7140247,-73.9952637
10002.0,68 EAST BROADWAY,High Rise,4.0,59.0,1900.0,40.7138628,-73.9948742
10002.0,54 EAST BROADWAY,Residential,6.0,61.0,1910.0,40.7138106,-73.9955054
10002.0,42 EAST BROADWAY,Commercial,4.0,68.0,1900.0,40.7137722,-73.9959996
10002.0,62 EAST BROADWAY,High Rise,5.0,68.0,1900.0,40.7138408,-73.9951483
10002.0,23 DIVISION STREET,High Rise,4.0,65.0,1910.0,40.7139506,-73.9963495
10002.0,66 EAST BROADWAY,Residential,5.0,50.0,1900.0,40.7138545,-73.9949643
10002.0,52 EAST BROADWAY,High Rise,6.0,70.0,1900.0,40.7138189,-73.9955992
10002.0,37 DIVISION STREET,Commercial,6.0,69.0,1974.0,40.7139891,-73.9957615
10002.0,53 DIVISION STREET,Residential,3.0,68.0,1920.0,40.7140494,-73.9949932
10002.0,40 EAST BROADWAY,Commercial,5.0,70.0,1900.0,40.7137613,-73.9961367
10002.0,41 DIVISION STREET,Commercial,7.0,68.0,1900.0,40.7140137,-73.9954946
10002.0,70 EAST BROADWAY,High Rise,6.0,63.0,2016.0,40.7138408,-73.9947984
10002.0,64 EAST BROADWAY,Residential,5.0,62.0,1900.0,40.7139451,-73.9950689
10002.0,25 DIVISION STREET,High Rise,3.0,70.0,1910.0,40.7139506,-73.9962593
10002.0,31 DIVISION STREET,Commercial,5.0,56.0,1900.0,40.7139726,-73.9959888
10016.0,430 EAST 29 STREET,Residential,17.0,0.0,2008.0,40.7399215,-73.9743283
10016.0,516 1 AVENUE,Commercial,6.0,180.0,1960.0,40.7412692,-73.9747717
10010.0,403 EAST 23 STREET,Commercial,18.0,420.0,1950.0,40.7370867,-73.9769167
10016.0,540 1 AVENUE,Commercial,24.0,0.0,1963.0,40.7420431,-73.9741074
10016.0,433 EAST 30 STREET,Residential,,0.0,1900.0,40.7435471,-73.9734175
10016.0,522 1 AVENUE,Commercial,15.0,0.0,2002.0,40.7411344,-73.973303
10002.0,53 MONROE STREET,Residential,5.0,88.0,1900.0,40.711848,-73.9935577
10002.0,51 MONROE STREET,Residential,5.0,88.0,1900.0,40.7118645,-73.9936443
10002.0,102 MADISON STREET,Residential,6.0,0.0,1991.0,40.7119991,-73.9954262
10030.0,119 WEST 138 STREET,Commercial,,0.0,0.0,40.8167479,-73.9405878
10002.0,75 MONROE STREET,High Rise,5.0,88.0,1900.0,40.7119495,-73.9926523
10022.0,303 EAST 53 STREET,Commercial,4.0,54.0,1910.0,40.756764,-73.9665902
10022.0,311 EAST 52 STREET,Residential,4.0,52.0,1910.0,40.7560202,-73.9667639
10002.0,118 MADISON STREET,Residential,5.0,42.0,1900.0,40.7120979,-73.9947084
10022.0,241 EAST 51 STREET,High Rise,3.0,100.0,1910.0,40.7559741,-73.9685975
10022.0,982 2 AVENUE,Residential,4.0,100.0,1928.0,40.7558996,-73.9673667
10002.0,47 MONROE STREET,Commercial,5.0,95.0,1900.0,40.7118481,-73.9938247
10002.0,73 MONROE STREET,Residential,5.0,86.0,1910.0,40.7119413,-73.9927461
10002.0,130 MADISON STREET,High Rise,1.0,60.0,1954.0,40.7121225,-73.9937345
10002.0,21 MONROE STREET,Residential,5.0,88.0,1900.0,40.7116999,-73.9955705
10002.0,94 MADISON STREET,Residential,6.0,84.0,1900.0,40.7119689,-73.9957869
10002.0,112 MADISON STREET,Residential,3.0,42.0,1900.0,40.7120375,-73.9949753
10038.0,49 CATHERINE STREET,Residential,5.0,92.0,1900.0,40.7117933,-73.9965661
10002.0,45 MARKET STREET,Residential,4.0,44.0,1915.0,40.7120402,-73.9945388
10038.0,51 CATHERINE STREET,Residential,5.0,87.0,1900.0,40.7117219,-73.9965588
10002.0,98 MADISON STREET,Residential,6.0,84.0,1989.0,40.7119854,-73.9955993
10002.0,7 MONROE STREET,Residential,5.0,86.0,1900.0,40.711645,-73.9962017
10002.0,110 MADISON STREET,Residential,6.0,85.0,1910.0,40.7120293,-73.9950655
10002.0,96 MADISON STREET,Residential,3.0,43.5,1900.0,40.7119771,-73.9956931
10002.0,154 MADISON STREET,High Rise,7.0,100.0,2012.0,40.7122295,-73.992692
10002.0,27 MONROE STREET,Residential,6.0,88.0,1915.0,40.7117273,-73.9952567
10002.0,9 MONROE STREET,Residential,5.0,94.0,1900.0,40.7116533,-73.996108
10002.0,108 MADISON STREET,Residential,5.0,80.0,1900.0,40.7120238,-73.9951557
10002.0,41 MARKET STREET,Residential,5.0,41.0,1900.0,40.7121775,-73.9945244
10002.0,55 MARKET STREET,Residential,6.0,78.0,1920.0,40.7116724,-73.9945244
10002.0,13 MONROE STREET,Residential,6.0,86.0,1900.0,40.7116697,-73.9959312
10002.0,144 MADISON STREET,Commercial,,0.0,0.0,40.712246,-73.9930599
10002.0,70 WATER STREET,Commercial,,0.0,0.0,40.7101792,-73.993309
10038.0,100 CHERRY STREET,High Rise,12.5,265.0,1935.0,40.7109314,-73.9954263
10002.0,203 SOUTH STREET,Commercial,,0.0,0.0,40.7093586,-73.9958015
10002.0,100 EAST BROADWAY,Residential,14.0,130.25,2017.0,40.7140877,-73.9932365
10002.0,98 EAST BROADWAY,Residential,7.0,0.0,2008.0,40.714074,-73.9934132
10002.0,83 DIVISION STREET,Commercial,3.0,50.0,1900.0,40.7141564,-73.993608
10002.0,81 DIVISION STREET,Commercial,2.0,47.0,1970.0,40.7141729,-73.9937018
10002.0,85 DIVISION STREET,Residential,4.0,56.0,1900.0,40.7141783,-73.9935214
10002.0,79 DIVISION STREET,High Rise,6.0,66.0,2004.0,40.7141427,-73.993792
10002.0,90 EAST BROADWAY,Commercial,2.0,66.42,2002.0,40.713956,-73.9937595
10002.0,96 EAST BROADWAY,Residential,5.0,61.0,1900.0,40.7139917,-73.9934926
10002.0,92 EAST BROADWAY,Residential,5.0,68.0,1920.0,40.7139862,-73.9936766
10002.0,94 EAST BROADWAY,Residential,6.0,52.0,1900.0,40.713967,-73.9935828
10038.0,53 CATHERINE STREET,Commercial,5.0,104.0,1924.0,40.7115819,-73.99653
10002.0,24 MARKET STREET,Residential,4.0,54.0,1900.0,40.7129268,-73.9942213
10002.0,30 MARKET STREET,Commercial,3.0,80.0,1900.0,40.7127484,-73.9941636
10002.0,31 MONROE STREET,Residential,13.0,101.0,2010.0,40.7117466,-73.995033
10002.0,95 MADISON STREET,Residential,5.0,0.0,1900.0,40.7124245,-73.9955777
10002.0,44 MARKET STREET,Residential,12.0,43.0,2004.0,40.7121088,-73.9940699
10002.0,53 MARKET STREET,Residential,5.0,72.0,1921.0,40.7117383,-73.9945461
10002.0,54 HENRY STREET,Residential,6.0,87.0,1920.0,40.7127347,-73.9952602
10002.0,25 MONROE STREET,Residential,5.0,50.0,1915.0,40.7117136,-73.9953901
10002.0,34 MARKET STREET,Commercial,2.0,84.75,1900.0,40.7126248,-73.994142
10002.0,75 MADISON STREET,Residential,5.0,66.0,1900.0,40.7123477,-73.9964903
10002.0,114 MADISON STREET,Residential,5.0,90.0,1900.0,40.7120457,-73.9948851
10022.0,310 EAST 53 STREET,Residential,28.0,0.0,2006.0,40.7563936,-73.9669441
10022.0,316 EAST 53 STREET,High Rise,4.0,100.0,1915.0,40.7562535,-73.9665544
10002.0,26 MARKET STREET,Residential,6.0,72.0,1920.0,40.7128362,-73.9941925
10002.0,36 MARKET STREET,Residential,5.0,74.0,1910.0,40.7125645,-73.9941312
10002.0,47 MARKET STREET,Residential,5.0,74.0,1900.0,40.7119661,-73.9945713
10002.0,5 MONROE STREET,Commercial,6.0,75.0,1900.0,40.7116368,-73.9963027
10002.0,54 MARKET STREET,Residential,6.0,74.0,1910.0,40.7118014,-73.9940267
10002.0,99 MADISON STREET,Residential,5.0,56.0,1900.0,40.7124382,-73.9953973
10002.0,23 MONROE STREET,Residential,5.0,88.0,1915.0,40.7117081,-73.9954803
10002.0,77 MADISON STREET,Residential,6.0,88.0,1918.0,40.7123587,-73.9963568
10002.0,19 MONROE STREET,Residential,5.0,88.0,1900.0,40.7116917,-73.9956607
10002.0,83 MADISON STREET,Commercial,3.0,62.0,1957.0,40.7123806,-73.9960863
10002.0,116 MADISON STREET,Residential,6.0,54.0,1900.0,40.712054,-73.9947949
10002.0,103 MADISON STREET,Commercial,3.0,62.0,1979.0,40.7124547,-73.995217
10002.0,84 MADISON STREET,Residential,5.0,88.0,1900.0,40.7119305,-73.9962306
10002.0,90 MADISON STREET,Commercial,,0.0,0.0,40.7119579,-73.9959204
10002.0,42 MARKET STREET,Residential,5.0,43.0,1910.0,40.7122159,-73.9940843
10002.0,56 MARKET STREET,Residential,6.0,85.0,1900.0,40.7117273,-73.9940158
10002.0,17 MONROE STREET,Residential,4.0,64.0,1900.0,40.7116835,-73.9957509
10002.0,32 MARKET STREET,Commercial,3.0,45.0,1910.0,40.712688,-73.9941492
10002.0,49 MARKET STREET,Commercial,2.0,84.0,1915.0,40.711892,-73.9945641
10002.0,120 MADISON STREET,Residential,5.0,38.0,1900.0,40.712139,-73.9946362
10002.0,15 MONROE STREET,Residential,6.0,86.0,1900.0,40.7116752,-73.9958374
10002.0,35 MARKET STREET,Residential,6.0,75.0,1910.0,40.7124712,-73.9946542
10002.0,89 MADISON STREET,Commercial,,0.0,0.0,40.7124053,-73.9958049
10002.0,37 MONROE STREET,Residential,5.0,45.0,1915.0,40.7117603,-73.9948527
10002.0,220 SOUTH STREET,Commercial,6.0,145.17,1927.0,40.7096523,-73.9950693
10002.0,107 EAST BROADWAY,Residential,6.0,75.0,2014.0,40.7136129,-73.9930057
10002.0,89 EAST BROADWAY,Commercial,5.0,82.0,1910.0,40.7135333,-73.9937019
10002.0,93 HENRY STREET,Residential,5.0,83.0,1920.0,40.7133576,-73.9930382
